feature,layer,responses,standardized_onset_minus_pre,paired_dz,expected_direction,direction_supported
full_ph_max_death,30,3,0.43695618708928424,2.707563135029086,0,
full_ph_max_death,31,3,-0.38486921787261963,-0.5965519398212598,0,
direct_prompt_mean,0,3,0.3277392586072286,0.8090101628785281,0,
direct_prompt_mean,1,3,0.1950307091077169,0.23634939941574126,0,
direct_prompt_mean,2,3,-0.18509395917256674,-0.3685303138767488,0,
direct_prompt_mean,3,3,0.509791890780131,0.8292625857895223,0,
direct_prompt_mean,4,3,0.2909671813249588,0.5585530326947019,0,
direct_prompt_mean,5,3,0.014692485332489014,0.03321212539721413,0,
direct_prompt_mean,6,3,0.10551796356836955,0.33579364822325425,0,
direct_prompt_mean,7,3,-0.3071107069651286,-0.3703802149466167,0,
direct_prompt_mean,8,3,0.5977450211842855,0.6097771244087055,0,
direct_prompt_mean,9,3,0.37218400835990906,1.352006350467284,0,
direct_prompt_mean,10,3,0.7375621795654297,4.608268167693802,0,
direct_prompt_mean,11,3,0.1927101413408915,0.24773345710221684,0,
direct_prompt_mean,12,3,0.16246172785758972,0.1645497513244023,0,
direct_prompt_mean,13,3,0.5562716126441956,1.193328596230676,0,
direct_prompt_mean,14,3,0.3131093184153239,1.1714440443714829,0,
direct_prompt_mean,15,3,-0.14275918900966644,-0.5611102808953085,0,
direct_prompt_mean,16,3,0.184027632077535,0.5098332059572989,0,
direct_prompt_mean,17,3,-0.008073359727859497,-0.013040381450148752,0,
direct_prompt_mean,18,3,0.5120323201020559,0.8401281921592458,0,
direct_prompt_mean,19,3,0.595426340897878,1.6815034759388472,0,
direct_prompt_mean,20,3,0.7063648502031962,2.729493843314198,0,
direct_prompt_mean,21,3,0.6354372898737589,16.32406323362103,0,
direct_prompt_mean,22,3,0.26154597600301105,0.5077135894533199,0,
direct_prompt_mean,23,3,0.13685551285743713,0.2730493807261809,0,
direct_prompt_mean,24,3,0.1645077814658483,0.25004531564914195,0,
direct_prompt_mean,25,3,0.3039112985134125,0.8223926023545446,0,
direct_prompt_mean,26,3,0.31819767753283185,0.4293317704370805,0,
direct_prompt_mean,27,3,-0.12663069864114126,-0.24185405783530833,0,
direct_prompt_mean,28,3,0.1822952131430308,0.4646557552857722,0,
direct_prompt_mean,29,3,-0.28203490376472473,-0.35182528016628034,0,
direct_prompt_mean,30,3,0.1332992265621821,0.23360588477259694,0,
direct_prompt_mean,31,3,0.012784051398436228,0.03759273376208841,0,
direct_prompt_std,0,3,-0.20780078570048013,-0.31594075748235184,1,False
direct_prompt_std,1,3,-0.11039836704730988,-0.3185921928192693,1,False
direct_prompt_std,2,3,-0.05940945943196615,-0.06938642935533726,1,False
direct_prompt_std,3,3,-0.4464287956555684,-0.6988776052904127,1,False
direct_prompt_std,4,3,-0.3952246407667796,-0.6034080581619544,1,False
direct_prompt_std,5,3,-0.42713825901349384,-0.29866511228510967,1,False
direct_prompt_std,6,3,-0.5513602594534556,-0.6515965823376709,1,False
direct_prompt_std,7,3,0.010200003782908121,0.022088814668728703,1,True
direct_prompt_std,8,3,0.4584076702594757,0.8501403468980202,1,True
direct_prompt_std,9,3,0.31583156685034436,1.1420894751546613,1,True
direct_prompt_std,10,3,-0.392461895942688,-2.433722346131895,1,False
direct_prompt_std,11,3,0.18983620405197144,0.4519607310906347,1,True
direct_prompt_std,12,3,-0.42188336451848346,-0.4030030777918029,1,False
direct_prompt_std,13,3,0.5994042754173279,0.48660425769605925,1,True
direct_prompt_std,14,3,0.22274412711461386,0.3961625003991349,1,True
direct_prompt_std,15,3,0.4762696822484334,0.8524157023842918,1,True
direct_prompt_std,16,3,0.18078418324391046,0.4980062979595962,1,True
direct_prompt_std,17,3,0.2302971382935842,0.2777809438596008,1,True
direct_prompt_std,18,3,-0.11266606052716573,-0.3199217773067384,1,False
direct_prompt_std,19,3,-0.3983165919780731,-1.9953327154426654,1,False
direct_prompt_std,20,3,-0.32000847657521564,-1.4725847423301146,1,False
direct_prompt_std,21,3,-0.41697239875793457,-1.2210410331318489,1,False
direct_prompt_std,22,3,0.1381372461716334,0.28027399949109727,1,True
direct_prompt_std,23,3,0.14699798822402954,0.32560393390958386,1,True
direct_prompt_std,24,3,0.015886624654134113,0.0264331770015754,1,True
direct_prompt_std,25,3,0.05373187859853109,0.21528165347278266,1,True
direct_prompt_std,26,3,-0.5996399919191996,-0.8837194946573369,1,False
direct_prompt_std,27,3,0.11263648420572281,0.19015993666330747,1,True
direct_prompt_std,28,3,-0.18311205506324768,-0.3066160827529137,1,False
direct_prompt_std,29,3,-0.17784694830576578,-1.3947343265923406,1,False
